"state","year","state_min_wage","state_min_wage_lastyr","state_min_wage_hike","state_min_wage_period","state_min_wage_last","state_min_wage_hike_last"
"IL",2069,15,15,0,1,14,1
"IL",2070,15,15,0,1,14,1
"IL",2071,15,15,0,1,14,1
"IL",2072,15,15,0,1,14,1
"IL",2073,15,15,0,1,14,1
"IL",2074,15,15,0,1,14,1
"IL",2075,15,15,0,1,14,1
"IL",2076,15,15,0,1,14,1
"IL",2077,15,15,0,1,14,1
"IL",2078,15,15,0,1,14,1
"IL",2079,15,15,0,1,14,1
"IL",2080,15,15,0,1,14,1
"IL",2081,15,15,0,1,14,1
"IL",2082,15,15,0,1,14,1
"IL",2083,15,15,0,1,14,1
"IL",2084,15,15,0,1,14,1
"IL",2085,15,15,0,1,14,1
"IL",2086,15,15,0,1,14,1
"IL",2087,15,15,0,1,14,1
"IL",2088,15,15,0,1,14,1
"IL",2089,15,15,0,1,14,1
"IL",2090,15,15,0,1,14,1
"IL",2091,15,15,0,1,14,1
"IL",2092,15,15,0,1,14,1
"IL",2093,15,15,0,1,14,1
"IL",2094,15,15,0,1,14,1
"IL",2095,15,15,0,1,14,1
"IL",2096,15,15,0,1,14,1
"IL",2097,15,15,0,1,14,1
"IL",2098,15,15,0,1,14,1
"IL",2099,15,15,0,1,14,1
"IL",2100,15,15,0,1,14,1
"IN",2024,7.25,NA,NA,0,7.25,0
"IN",2025,7.25,7.25,0,0,7.25,0
"IN",2026,7.25,7.25,0,0,7.25,0
"IN",2027,7.25,7.25,0,0,7.25,0
"IN",2028,7.25,7.25,0,0,7.25,0
"IN",2029,7.25,7.25,0,0,7.25,0
"IN",2030,7.25,7.25,0,0,7.25,0
"IN",2031,7.25,7.25,0,0,7.25,0
"IN",2032,7.25,7.25,0,0,7.25,0
"IN",2033,7.25,7.25,0,0,7.25,0
"IN",2034,7.25,7.25,0,0,7.25,0
"IN",2035,7.25,7.25,0,0,7.25,0
"IN",2036,7.25,7.25,0,0,7.25,0
"IN",2037,7.25,7.25,0,0,7.25,0
"IN",2038,7.25,7.25,0,0,7.25,0
"IN",2039,7.25,7.25,0,0,7.25,0
"IN",2040,7.25,7.25,0,0,7.25,0
"IN",2041,7.25,7.25,0,0,7.25,0
"IN",2042,7.25,7.25,0,0,7.25,0
"IN",2043,7.25,7.25,0,0,7.25,0
"IN",2044,7.25,7.25,0,0,7.25,0
"IN",2045,7.25,7.25,0,0,7.25,0
"IN",2046,7.25,7.25,0,0,7.25,0
"IN",2047,7.25,7.25,0,0,7.25,0
"IN",2048,7.25,7.25,0,0,7.25,0
"IN",2049,7.25,7.25,0,0,7.25,0
"IN",2050,7.25,7.25,0,0,7.25,0
"IN",2051,7.25,7.25,0,0,7.25,0
"IN",2052,7.25,7.25,0,0,7.25,0
"IN",2053,7.25,7.25,0,0,7.25,0
"IN",2054,7.25,7.25,0,0,7.25,0
"IN",2055,7.25,7.25,0,0,7.25,0
"IN",2056,7.25,7.25,0,0,7.25,0
"IN",2057,7.25,7.25,0,0,7.25,0
"IN",2058,7.25,7.25,0,0,7.25,0
"IN",2059,7.25,7.25,0,0,7.25,0
"IN",2060,7.25,7.25,0,0,7.25,0
"IN",2061,7.25,7.25,0,0,7.25,0
"IN",2062,7.25,7.25,0,0,7.25,0
"IN",2063,7.25,7.25,0,0,7.25,0
"IN",2064,7.25,7.25,0,0,7.25,0
"IN",2065,7.25,7.25,0,0,7.25,0
"IN",2066,7.25,7.25,0,0,7.25,0
"IN",2067,7.25,7.25,0,0,7.25,0
"IN",2068,7.25,7.25,0,0,7.25,0
"IN",2069,7.25,7.25,0,0,7.25,0
"IN",2070,7.25,7.25,0,0,7.25,0
"IN",2071,7.25,7.25,0,0,7.25,0
"IN",2072,7.25,7.25,0,0,7.25,0
"IN",2073,7.25,7.25,0,0,7.25,0
"IN",2074,7.25,7.25,0,0,7.25,0
"IN",2075,7.25,7.25,0,0,7.25,0
"IN",2076,7.25,7.25,0,0,7.25,0
"IN",2077,7.25,7.25,0,0,7.25,0
"IN",2078,7.25,7.25,0,0,7.25,0
"IN",2079,7.25,7.25,0,0,7.25,0
"IN",2080,7.25,7.25,0,0,7.25,0
"IN",2081,7.25,7.25,0,0,7.25,0
"IN",2082,7.25,7.25,0,0,7.25,0
"IN",2083,7.25,7.25,0,0,7.25,0
"IN",2084,7.25,7.25,0,0,7.25,0
"IN",2085,7.25,7.25,0,0,7.25,0
"IN",2086,7.25,7.25,0,0,7.25,0
"IN",2087,7.25,7.25,0,0,7.25,0
"IN",2088,7.25,7.25,0,0,7.25,0
"IN",2089,7.25,7.25,0,0,7.25,0
"IN",2090,7.25,7.25,0,0,7.25,0
"IN",2091,7.25,7.25,0,0,7.25,0
"IN",2092,7.25,7.25,0,0,7.25,0
"IN",2093,7.25,7.25,0,0,7.25,0
"IN",2094,7.25,7.25,0,0,7.25,0
"IN",2095,7.25,7.25,0,0,7.25,0
"IN",2096,7.25,7.25,0,0,7.25,0
"IN",2097,7.25,7.25,0,0,7.25,0
"IN",2098,7.25,7.25,0,0,7.25,0
"IN",2099,7.25,7.25,0,0,7.25,0
"IN",2100,7.25,7.25,0,0,7.25,0
"KS",2024,7.25,NA,NA,0,7.25,0
"KS",2025,7.25,7.25,0,0,7.25,0
"KS",2026,7.25,7.25,0,0,7.25,0
"KS",2027,7.25,7.25,0,0,7.25,0
"KS",2028,7.25,7.25,0,0,7.25,0
"KS",2029,7.25,7.25,0,0,7.25,0
"KS",2030,7.25,7.25,0,0,7.25,0
"KS",2031,7.25,7.25,0,0,7.25,0
"KS",2032,7.25,7.25,0,0,7.25,0
"KS",2033,7.25,7.25,0,0,7.25,0
"KS",2034,7.25,7.25,0,0,7.25,0
"KS",2035,7.25,7.25,0,0,7.25,0
"KS",2036,7.25,7.25,0,0,7.25,0
"KS",2037,7.25,7.25,0,0,7.25,0
"KS",2038,7.25,7.25,0,0,7.25,0
"KS",2039,7.25,7.25,0,0,7.25,0
"KS",2040,7.25,7.25,0,0,7.25,0
"KS",2041,7.25,7.25,0,0,7.25,0
"KS",2042,7.25,7.25,0,0,7.25,0
"KS",2043,7.25,7.25,0,0,7.25,0
"KS",2044,7.25,7.25,0,0,7.25,0
"KS",2045,7.25,7.25,0,0,7.25,0
"KS",2046,7.25,7.25,0,0,7.25,0
"KS",2047,7.25,7.25,0,0,7.25,0
"KS",2048,7.25,7.25,0,0,7.25,0
"KS",2049,7.25,7.25,0,0,7.25,0
"KS",2050,7.25,7.25,0,0,7.25,0
"KS",2051,7.25,7.25,0,0,7.25,0
"KS",2052,7.25,7.25,0,0,7.25,0
"KS",2053,7.25,7.25,0,0,7.25,0
"KS",2054,7.25,7.25,0,0,7.25,0
"KS",2055,7.25,7.25,0,0,7.25,0
"KS",2056,7.25,7.25,0,0,7.25,0
"KS",2057,7.25,7.25,0,0,7.25,0
"KS",2058,7.25,7.25,0,0,7.25,0
"KS",2059,7.25,7.25,0,0,7.25,0
"KS",2060,7.25,7.25,0,0,7.25,0
"KS",2061,7.25,7.25,0,0,7.25,0
"KS",2062,7.25,7.25,0,0,7.25,0
"KS",2063,7.25,7.25,0,0,7.25,0
"KS",2064,7.25,7.25,0,0,7.25,0
"KS",2065,7.25,7.25,0,0,7.25,0
"KS",2066,7.25,7.25,0,0,7.25,0
"KS",2067,7.25,7.25,0,0,7.25,0
"KS",2068,7.25,7.25,0,0,7.25,0
"KS",2069,7.25,7.25,0,0,7.25,0
"KS",2070,7.25,7.25,0,0,7.25,0
"KS",2071,7.25,7.25,0,0,7.25,0
"KS",2072,7.25,7.25,0,0,7.25,0
"KS",2073,7.25,7.25,0,0,7.25,0
"KS",2074,7.25,7.25,0,0,7.25,0
"KS",2075,7.25,7.25,0,0,7.25,0
"KS",2076,7.25,7.25,0,0,7.25,0
"KS",2077,7.25,7.25,0,0,7.25,0
"KS",2078,7.25,7.25,0,0,7.25,0
"KS",2079,7.25,7.25,0,0,7.25,0
"KS",2080,7.25,7.25,0,0,7.25,0
"KS",2081,7.25,7.25,0,0,7.25,0
"KS",2082,7.25,7.25,0,0,7.25,0
"KS",2083,7.25,7.25,0,0,7.25,0
"KS",2084,7.25,7.25,0,0,7.25,0
"KS",2085,7.25,7.25,0,0,7.25,0
"KS",2086,7.25,7.25,0,0,7.25,0
"KS",2087,7.25,7.25,0,0,7.25,0
"KS",2088,7.25,7.25,0,0,7.25,0
"KS",2089,7.25,7.25,0,0,7.25,0
"KS",2090,7.25,7.25,0,0,7.25,0
"KS",2091,7.25,7.25,0,0,7.25,0
"KS",2092,7.25,7.25,0,0,7.25,0
"KS",2093,7.25,7.25,0,0,7.25,0
"KS",2094,7.25,7.25,0,0,7.25,0
"KS",2095,7.25,7.25,0,0,7.25,0
"KS",2096,7.25,7.25,0,0,7.25,0
"KS",2097,7.25,7.25,0,0,7.25,0
"KS",2098,7.25,7.25,0,0,7.25,0
"KS",2099,7.25,7.25,0,0,7.25,0
"KS",2100,7.25,7.25,0,0,7.25,0
"KY",2024,7.25,NA,NA,0,7.25,0
"KY",2025,7.25,7.25,0,0,7.25,0
"KY",2026,7.25,7.25,0,0,7.25,0
"KY",2027,7.25,7.25,0,0,7.25,0
"KY",2028,7.25,7.25,0,0,7.25,0
"KY",2029,7.25,7.25,0,0,7.25,0
"KY",2030,7.25,7.25,0,0,7.25,0
"KY",2031,7.25,7.25,0,0,7.25,0
"KY",2032,7.25,7.25,0,0,7.25,0
"KY",2033,7.25,7.25,0,0,7.25,0
"KY",2034,7.25,7.25,0,0,7.25,0
"KY",2035,7.25,7.25,0,0,7.25,0
"KY",2036,7.25,7.25,0,0,7.25,0
"KY",2037,7.25,7.25,0,0,7.25,0
"KY",2038,7.25,7.25,0,0,7.25,0
"KY",2039,7.25,7.25,0,0,7.25,0
"KY",2040,7.25,7.25,0,0,7.25,0
"KY",2041,7.25,7.25,0,0,7.25,0
"KY",2042,7.25,7.25,0,0,7.25,0
"KY",2043,7.25,7.25,0,0,7.25,0
"KY",2044,7.25,7.25,0,0,7.25,0
"KY",2045,7.25,7.25,0,0,7.25,0
"KY",2046,7.25,7.25,0,0,7.25,0
"KY",2047,7.25,7.25,0,0,7.25,0
"KY",2048,7.25,7.25,0,0,7.25,0
"KY",2049,7.25,7.25,0,0,7.25,0
"KY",2050,7.25,7.25,0,0,7.25,0
"KY",2051,7.25,7.25,0,0,7.25,0
"KY",2052,7.25,7.25,0,0,7.25,0
"KY",2053,7.25,7.25,0,0,7.25,0
"KY",2054,7.25,7.25,0,0,7.25,0
"KY",2055,7.25,7.25,0,0,7.25,0
"KY",2056,7.25,7.25,0,0,7.25,0
"KY",2057,7.25,7.25,0,0,7.25,0
"KY",2058,7.25,7.25,0,0,7.25,0
"KY",2059,7.25,7.25,0,0,7.25,0
"KY",2060,7.25,7.25,0,0,7.25,0
"KY",2061,7.25,7.25,0,0,7.25,0
"KY",2062,7.25,7.25,0,0,7.25,0
"KY",2063,7.25,7.25,0,0,7.25,0
"KY",2064,7.25,7.25,0,0,7.25,0
"KY",2065,7.25,7.25,0,0,7.25,0
"KY",2066,7.25,7.25,0,0,7.25,0
"KY",2067,7.25,7.25,0,0,7.25,0
"KY",2068,7.25,7.25,0,0,7.25,0
"KY",2069,7.25,7.25,0,0,7.25,0
"KY",2070,7.25,7.25,0,0,7.25,0
"KY",2071,7.25,7.25,0,0,7.25,0
"KY",2072,7.25,7.25,0,0,7.25,0
"KY",2073,7.25,7.25,0,0,7.25,0
"KY",2074,7.25,7.25,0,0,7.25,0
"KY",2075,7.25,7.25,0,0,7.25,0
"KY",2076,7.25,7.25,0,0,7.25,0
"KY",2077,7.25,7.25,0,0,7.25,0
"KY",2078,7.25,7.25,0,0,7.25,0
"KY",2079,7.25,7.25,0,0,7.25,0
"KY",2080,7.25,7.25,0,0,7.25,0
"KY",2081,7.25,7.25,0,0,7.25,0
"KY",2082,7.25,7.25,0,0,7.25,0
"KY",2083,7.25,7.25,0,0,7.25,0
"KY",2084,7.25,7.25,0,0,7.25,0
"KY",2085,7.25,7.25,0,0,7.25,0
"KY",2086,7.25,7.25,0,0,7.25,0
"KY",2087,7.25,7.25,0,0,7.25,0
"KY",2088,7.25,7.25,0,0,7.25,0
"KY",2089,7.25,7.25,0,0,7.25,0
"KY",2090,7.25,7.25,0,0,7.25,0
"KY",2091,7.25,7.25,0,0,7.25,0
"KY",2092,7.25,7.25,0,0,7.25,0
"KY",2093,7.25,7.25,0,0,7.25,0
"KY",2094,7.25,7.25,0,0,7.25,0
"KY",2095,7.25,7.25,0,0,7.25,0
"KY",2096,7.25,7.25,0,0,7.25,0
"KY",2097,7.25,7.25,0,0,7.25,0
"KY",2098,7.25,7.25,0,0,7.25,0
"KY",2099,7.25,7.25,0,0,7.25,0
"KY",2100,7.25,7.25,0,0,7.25,0
"LA",2024,7.25,NA,NA,0,7.25,0
"LA",2025,7.25,7.25,0,0,7.25,0
"LA",2026,7.25,7.25,0,0,7.25,0
"LA",2027,7.25,7.25,0,0,7.25,0
"LA",2028,7.25,7.25,0,0,7.25,0
"LA",2029,7.25,7.25,0,0,7.25,0
"LA",2030,7.25,7.25,0,0,7.25,0
"LA",2031,7.25,7.25,0,0,7.25,0
"LA",2032,7.25,7.25,0,0,7.25,0
"LA",2033,7.25,7.25,0,0,7.25,0
"LA",2034,7.25,7.25,0,0,7.25,0
"LA",2035,7.25,7.25,0,0,7.25,0
"LA",2036,7.25,7.25,0,0,7.25,0
"LA",2037,7.25,7.25,0,0,7.25,0
"LA",2038,7.25,7.25,0,0,7.25,0
"LA",2039,7.25,7.25,0,0,7.25,0
"LA",2040,7.25,7.25,0,0,7.25,0
"LA",2041,7.25,7.25,0,0,7.25,0
"LA",2042,7.25,7.25,0,0,7.25,0
"LA",2043,7.25,7.25,0,0,7.25,0
"LA",2044,7.25,7.25,0,0,7.25,0
"LA",2045,7.25,7.25,0,0,7.25,0
"LA",2046,7.25,7.25,0,0,7.25,0
"LA",2047,7.25,7.25,0,0,7.25,0
"LA",2048,7.25,7.25,0,0,7.25,0
"LA",2049,7.25,7.25,0,0,7.25,0
"LA",2050,7.25,7.25,0,0,7.25,0
"LA",2051,7.25,7.25,0,0,7.25,0
"LA",2052,7.25,7.25,0,0,7.25,0
"LA",2053,7.25,7.25,0,0,7.25,0
"LA",2054,7.25,7.25,0,0,7.25,0
"LA",2055,7.25,7.25,0,0,7.25,0
"LA",2056,7.25,7.25,0,0,7.25,0
"LA",2057,7.25,7.25,0,0,7.25,0
"LA",2058,7.25,7.25,0,0,7.25,0
"LA",2059,7.25,7.25,0,0,7.25,0
"LA",2060,7.25,7.25,0,0,7.25,0
"LA",2061,7.25,7.25,0,0,7.25,0
"LA",2062,7.25,7.25,0,0,7.25,0
"LA",2063,7.25,7.25,0,0,7.25,0
"LA",2064,7.25,7.25,0,0,7.25,0
"LA",2065,7.25,7.25,0,0,7.25,0
"LA",2066,7.25,7.25,0,0,7.25,0
"LA",2067,7.25,7.25,0,0,7.25,0
"LA",2068,7.25,7.25,0,0,7.25,0
"LA",2069,7.25,7.25,0,0,7.25,0
"LA",2070,7.25,7.25,0,0,7.25,0
"LA",2071,7.25,7.25,0,0,7.25,0
"LA",2072,7.25,7.25,0,0,7.25,0
"LA",2073,7.25,7.25,0,0,7.25,0
"LA",2074,7.25,7.25,0,0,7.25,0
"LA",2075,7.25,7.25,0,0,7.25,0
"LA",2076,7.25,7.25,0,0,7.25,0
"LA",2077,7.25,7.25,0,0,7.25,0
"LA",2078,7.25,7.25,0,0,7.25,0
"LA",2079,7.25,7.25,0,0,7.25,0
"LA",2080,7.25,7.25,0,0,7.25,0
"LA",2081,7.25,7.25,0,0,7.25,0
"LA",2082,7.25,7.25,0,0,7.25,0
"LA",2083,7.25,7.25,0,0,7.25,0
"LA",2084,7.25,7.25,0,0,7.25,0
"LA",2085,7.25,7.25,0,0,7.25,0
"LA",2086,7.25,7.25,0,0,7.25,0
"LA",2087,7.25,7.25,0,0,7.25,0
"LA",2088,7.25,7.25,0,0,7.25,0
"LA",2089,7.25,7.25,0,0,7.25,0
"LA",2090,7.25,7.25,0,0,7.25,0
"LA",2091,7.25,7.25,0,0,7.25,0
"LA",2092,7.25,7.25,0,0,7.25,0
"LA",2093,7.25,7.25,0,0,7.25,0
"LA",2094,7.25,7.25,0,0,7.25,0
"LA",2095,7.25,7.25,0,0,7.25,0
"LA",2096,7.25,7.25,0,0,7.25,0
"LA",2097,7.25,7.25,0,0,7.25,0
"LA",2098,7.25,7.25,0,0,7.25,0
"LA",2099,7.25,7.25,0,0,7.25,0
"LA",2100,7.25,7.25,0,0,7.25,0
"MA",2024,15,NA,NA,0,15,0
"MA",2025,15,15,0,0,15,0
"MA",2026,15,15,0,0,15,0
"MA",2027,15,15,0,0,15,0
"MA",2028,15,15,0,0,15,0
"MA",2029,15,15,0,0,15,0
"MA",2030,15,15,0,0,15,0
"MA",2031,15,15,0,0,15,0
"MA",2032,15,15,0,0,15,0
"MA",2033,15,15,0,0,15,0
"MA",2034,15,15,0,0,15,0
"MA",2035,15,15,0,0,15,0
"MA",2036,15,15,0,0,15,0
"MA",2037,15,15,0,0,15,0
"MA",2038,15,15,0,0,15,0
"MA",2039,15,15,0,0,15,0
"MA",2040,15,15,0,0,15,0
"MA",2041,15,15,0,0,15,0
"MA",2042,15,15,0,0,15,0
"MA",2043,15,15,0,0,15,0
"MA",2044,15,15,0,0,15,0
"MA",2045,15,15,0,0,15,0
"MA",2046,15,15,0,0,15,0
"MA",2047,15,15,0,0,15,0
"MA",2048,15,15,0,0,15,0
"MA",2049,15,15,0,0,15,0
"MA",2050,15,15,0,0,15,0
"MA",2051,15,15,0,0,15,0
"MA",2052,15,15,0,0,15,0
"MA",2053,15,15,0,0,15,0
"MA",2054,15,15,0,0,15,0
"MA",2055,15,15,0,0,15,0
"MA",2056,15,15,0,0,15,0
"MA",2057,15,15,0,0,15,0
"MA",2058,15,15,0,0,15,0
"MA",2059,15,15,0,0,15,0
"MA",2060,15,15,0,0,15,0
"MA",2061,15,15,0,0,15,0
"MA",2062,15,15,0,0,15,0
"MA",2063,15,15,0,0,15,0
"MA",2064,15,15,0,0,15,0
"MA",2065,15,15,0,0,15,0
"MA",2066,15,15,0,0,15,0
"MA",2067,15,15,0,0,15,0
"MA",2068,15,15,0,0,15,0
"MA",2069,15,15,0,0,15,0
"MA",2070,15,15,0,0,15,0
"MA",2071,15,15,0,0,15,0
"MA",2072,15,15,0,0,15,0
"MA",2073,15,15,0,0,15,0
"MA",2074,15,15,0,0,15,0
"MA",2075,15,15,0,0,15,0
"MA",2076,15,15,0,0,15,0
"MA",2077,15,15,0,0,15,0
"MA",2078,15,15,0,0,15,0
"MA",2079,15,15,0,0,15,0
"MA",2080,15,15,0,0,15,0
"MA",2081,15,15,0,0,15,0
"MA",2082,15,15,0,0,15,0
"MA",2083,15,15,0,0,15,0
"MA",2084,15,15,0,0,15,0
"MA",2085,15,15,0,0,15,0
"MA",2086,15,15,0,0,15,0
"MA",2087,15,15,0,0,15,0
"MA",2088,15,15,0,0,15,0
"MA",2089,15,15,0,0,15,0
"MA",2090,15,15,0,0,15,0
"MA",2091,15,15,0,0,15,0
"MA",2092,15,15,0,0,15,0
"MA",2093,15,15,0,0,15,0
"MA",2094,15,15,0,0,15,0
"MA",2095,15,15,0,0,15,0
"MA",2096,15,15,0,0,15,0
"MA",2097,15,15,0,0,15,0
"MA",2098,15,15,0,0,15,0
"MA",2099,15,15,0,0,15,0
"MA",2100,15,15,0,0,15,0
"MD",2024,15,NA,NA,0,15,0
"MD",2025,15,15,0,0,15,0
"MD",2026,15,15,0,0,15,0
"MD",2027,15,15,0,0,15,0
"MD",2028,15,15,0,0,15,0
"MD",2029,15,15,0,0,15,0
"MD",2030,15,15,0,0,15,0
"MD",2031,15,15,0,0,15,0
"MD",2032,15,15,0,0,15,0
"MD",2033,15,15,0,0,15,0
"MD",2034,15,15,0,0,15,0
"MD",2035,15,15,0,0,15,0
"MD",2036,15,15,0,0,15,0
"MD",2037,15,15,0,0,15,0
"MD",2038,15,15,0,0,15,0
"MD",2039,15,15,0,0,15,0
"MD",2040,15,15,0,0,15,0
"MD",2041,15,15,0,0,15,0
"MD",2042,15,15,0,0,15,0
"MD",2043,15,15,0,0,15,0
"MD",2044,15,15,0,0,15,0
"MD",2045,15,15,0,0,15,0
"MD",2046,15,15,0,0,15,0
"MD",2047,15,15,0,0,15,0
"MD",2048,15,15,0,0,15,0
"MD",2049,15,15,0,0,15,0
"MD",2050,15,15,0,0,15,0
"MD",2051,15,15,0,0,15,0
"MD",2052,15,15,0,0,15,0
"MD",2053,15,15,0,0,15,0
"MD",2054,15,15,0,0,15,0
"MD",2055,15,15,0,0,15,0
"MD",2056,15,15,0,0,15,0
"MD",2057,15,15,0,0,15,0
"MD",2058,15,15,0,0,15,0
"MD",2059,15,15,0,0,15,0
"MD",2060,15,15,0,0,15,0
"MD",2061,15,15,0,0,15,0
"MD",2062,15,15,0,0,15,0
"MD",2063,15,15,0,0,15,0
"MD",2064,15,15,0,0,15,0
"MD",2065,15,15,0,0,15,0
"MD",2066,15,15,0,0,15,0
"MD",2067,15,15,0,0,15,0
"MD",2068,15,15,0,0,15,0
"MD",2069,15,15,0,0,15,0
"MD",2070,15,15,0,0,15,0
"MD",2071,15,15,0,0,15,0
"MD",2072,15,15,0,0,15,0
"MD",2073,15,15,0,0,15,0
"MD",2074,15,15,0,0,15,0
"MD",2075,15,15,0,0,15,0
"MD",2076,15,15,0,0,15,0
"MD",2077,15,15,0,0,15,0
"MD",2078,15,15,0,0,15,0
"MD",2079,15,15,0,0,15,0
"MD",2080,15,15,0,0,15,0
"MD",2081,15,15,0,0,15,0
"MD",2082,15,15,0,0,15,0
"MD",2083,15,15,0,0,15,0
"MD",2084,15,15,0,0,15,0
"MD",2085,15,15,0,0,15,0
"MD",2086,15,15,0,0,15,0
"MD",2087,15,15,0,0,15,0
"MD",2088,15,15,0,0,15,0
"MD",2089,15,15,0,0,15,0
"MD",2090,15,15,0,0,15,0
"MD",2091,15,15,0,0,15,0
"MD",2092,15,15,0,0,15,0
"MD",2093,15,15,0,0,15,0
"MD",2094,15,15,0,0,15,0
"MD",2095,15,15,0,0,15,0
"MD",2096,15,15,0,0,15,0
"MD",2097,15,15,0,0,15,0
"MD",2098,15,15,0,0,15,0
"MD",2099,15,15,0,0,15,0
"MD",2100,15,15,0,0,15,0
"ME",2024,14.15,NA,NA,0,NA,NA
"ME",2025,14.65,14.15,0.5,1,14.15,0.5
"ME",2026,14.65,14.65,0,1,14.15,0.5
"ME",2027,14.65,14.65,0,1,14.15,0.5
"ME",2028,14.65,14.65,0,1,14.15,0.5
"ME",2029,14.65,14.65,0,1,14.15,0.5
"ME",2030,14.65,14.65,0,1,14.15,0.5
"ME",2031,14.65,14.65,0,1,14.15,0.5
"ME",2032,14.65,14.65,0,1,14.15,0.5
"ME",2033,14.65,14.65,0,1,14.15,0.5
"ME",2034,14.65,14.65,0,1,14.15,0.5
"ME",2035,14.65,14.65,0,1,14.15,0.5
"ME",2036,14.65,14.65,0,1,14.15,0.5
"ME",2037,14.65,14.65,0,1,14.15,0.5
"ME",2038,14.65,14.65,0,1,14.15,0.5
"ME",2039,14.65,14.65,0,1,14.15,0.5
"ME",2040,14.65,14.65,0,1,14.15,0.5
"ME",2041,14.65,14.65,0,1,14.15,0.5
"ME",2042,14.65,14.65,0,1,14.15,0.5
"ME",2043,14.65,14.65,0,1,14.15,0.5
"ME",2044,14.65,14.65,0,1,14.15,0.5
"ME",2045,14.65,14.65,0,1,14.15,0.5
"ME",2046,14.65,14.65,0,1,14.15,0.5
"ME",2047,14.65,14.65,0,1,14.15,0.5
"ME",2048,14.65,14.65,0,1,14.15,0.5
"ME",2049,14.65,14.65,0,1,14.15,0.5
"ME",2050,14.65,14.65,0,1,14.15,0.5
"ME",2051,14.65,14.65,0,1,14.15,0.5
"ME",2052,14.65,14.65,0,1,14.15,0.5
"ME",2053,14.65,14.65,0,1,14.15,0.5
"ME",2054,14.65,14.65,0,1,14.15,0.5
"ME",2055,14.65,14.65,0,1,14.15,0.5
"ME",2056,14.65,14.65,0,1,14.15,0.5
"ME",2057,14.65,14.65,0,1,14.15,0.5
"ME",2058,14.65,14.65,0,1,14.15,0.5
"ME",2059,14.65,14.65,0,1,14.15,0.5
"ME",2060,14.65,14.65,0,1,14.15,0.5
"ME",2061,14.65,14.65,0,1,14.15,0.5
"ME",2062,14.65,14.65,0,1,14.15,0.5
"ME",2063,14.65,14.65,0,1,14.15,0.5
"ME",2064,14.65,14.65,0,1,14.15,0.5
"ME",2065,14.65,14.65,0,1,14.15,0.5
"ME",2066,14.65,14.65,0,1,14.15,0.5
"ME",2067,14.65,14.65,0,1,14.15,0.5
"ME",2068,14.65,14.65,0,1,14.15,0.5
"ME",2069,14.65,14.65,0,1,14.15,0.5
"ME",2070,14.65,14.65,0,1,14.15,0.5
"ME",2071,14.65,14.65,0,1,14.15,0.5
"ME",2072,14.65,14.65,0,1,14.15,0.5
"ME",2073,14.65,14.65,0,1,14.15,0.5
"ME",2074,14.65,14.65,0,1,14.15,0.5
"ME",2075,14.65,14.65,0,1,14.15,0.5
"ME",2076,14.65,14.65,0,1,14.15,0.5
"ME",2077,14.65,14.65,0,1,14.15,0.5
"ME",2078,14.65,14.65,0,1,14.15,0.5
"ME",2079,14.65,14.65,0,1,14.15,0.5
"ME",2080,14.65,14.65,0,1,14.15,0.5
"ME",2081,14.65,14.65,0,1,14.15,0.5
"ME",2082,14.65,14.65,0,1,14.15,0.5
"ME",2083,14.65,14.65,0,1,14.15,0.5
"ME",2084,14.65,14.65,0,1,14.15,0.5
"ME",2085,14.65,14.65,0,1,14.15,0.5
"ME",2086,14.65,14.65,0,1,14.15,0.5
"ME",2087,14.65,14.65,0,1,14.15,0.5
"ME",2088,14.65,14.65,0,1,14.15,0.5
"ME",2089,14.65,14.65,0,1,14.15,0.5
"ME",2090,14.65,14.65,0,1,14.15,0.5
"ME",2091,14.65,14.65,0,1,14.15,0.5
"ME",2092,14.65,14.65,0,1,14.15,0.5
"ME",2093,14.65,14.65,0,1,14.15,0.5
"ME",2094,14.65,14.65,0,1,14.15,0.5
"ME",2095,14.65,14.65,0,1,14.15,0.5
"ME",2096,14.65,14.65,0,1,14.15,0.5
"ME",2097,14.65,14.65,0,1,14.15,0.5
"ME",2098,14.65,14.65,0,1,14.15,0.5
"ME",2099,14.65,14.65,0,1,14.15,0.5
"ME",2100,14.65,14.65,0,1,14.15,0.5
"MI",2024,10.33,NA,NA,0,NA,NA
"MI",2025,12.48,10.33,2.15,1,10.33,2.15
"MI",2026,13.29,12.48,0.809999999999999,2,12.48,0.809999999999999
"MI",2027,14.16,13.29,0.870000000000001,3,13.29,0.870000000000001
"MI",2028,14.97,14.16,0.81,4,14.16,0.81
"MI",2029,14.97,14.97,0,4,14.16,0.81
"MI",2030,14.97,14.97,0,4,14.16,0.81
"MI",2031,14.97,14.97,0,4,14.16,0.81
"MI",2032,14.97,14.97,0,4,14.16,0.81
"MI",2033,14.97,14.97,0,4,14.16,0.81
"MI",2034,14.97,14.97,0,4,14.16,0.81
"MI",2035,14.97,14.97,0,4,14.16,0.81
"MI",2036,14.97,14.97,0,4,14.16,0.81
"MI",2037,14.97,14.97,0,4,14.16,0.81
"MI",2038,14.97,14.97,0,4,14.16,0.81
"MI",2039,14.97,14.97,0,4,14.16,0.81
"MI",2040,14.97,14.97,0,4,14.16,0.81
"MI",2041,14.97,14.97,0,4,14.16,0.81
"MI",2042,14.97,14.97,0,4,14.16,0.81
"MI",2043,14.97,14.97,0,4,14.16,0.81
"MI",2044,14.97,14.97,0,4,14.16,0.81
"MI",2045,14.97,14.97,0,4,14.16,0.81
